2022-12-20 00:14:22.410 +01:00 [WRN] Get Account OK
2022-12-20 00:24:35.762 +01:00 [WRN] Get Account OK
2022-12-20 00:26:49.077 +01:00 [WRN] Get Account OK
2022-12-20 00:28:09.465 +01:00 [WRN] MarginCoin, started!
2022-12-20 00:28:17.973 +01:00 [WRN] Get Account OK
2022-12-20 00:29:12.847 +01:00 [WRN] Get Account OK
2022-12-20 00:30:23.383 +01:00 [WRN] Get Account OK
2022-12-20 00:36:18.398 +01:00 [WRN] Get Account OK
2022-12-20 00:36:21.238 +01:00 [WRN] Get Account OK
2022-12-20 00:39:33.870 +01:00 [WRN] Get Account OK
2022-12-20 00:39:45.001 +01:00 [WRN] Get Account OK
2022-12-20 00:44:38.342 +01:00 [WRN] Get Account OK
2022-12-20 10:50:33.092 +01:00 [WRN] Get Account OK
2022-12-20 10:56:17.078 +01:00 [WRN] Get Account OK
2022-12-20 10:58:03.573 +01:00 [WRN] Get Account OK
2022-12-20 10:58:35.316 +01:00 [WRN] Get Account OK
2022-12-20 10:59:21.084 +01:00 [WRN] Get Account OK
2022-12-20 11:00:16.992 +01:00 [WRN] Get Account OK
2022-12-20 11:01:28.263 +01:00 [WRN] Get Account OK
2022-12-20 11:01:55.394 +01:00 [WRN] Get Account OK
2022-12-20 11:02:05.333 +01:00 [WRN] Get Account OK
2022-12-20 11:02:28.806 +01:00 [WRN] MarginCoin, started!
2022-12-20 11:02:35.645 +01:00 [WRN] Get Account OK
2022-12-20 11:02:59.696 +01:00 [WRN] Get Account OK
2022-12-20 11:03:20.250 +01:00 [WRN] Get Account OK
2022-12-20 11:04:06.518 +01:00 [WRN] Get Account OK
2022-12-20 11:04:58.449 +01:00 [WRN] Get Account OK
2022-12-20 11:05:32.975 +01:00 [WRN] Get Account OK
2022-12-20 11:08:16.381 +01:00 [WRN] Get Account OK
2022-12-20 11:09:55.739 +01:00 [WRN] Get Account OK
2022-12-20 11:10:35.978 +01:00 [WRN] Get Account OK
2022-12-20 11:11:41.075 +01:00 [WRN] Get Account OK
2022-12-20 11:12:41.106 +01:00 [WRN] Get Account OK
2022-12-20 11:13:12.442 +01:00 [WRN] Get Account OK
2022-12-20 11:14:31.491 +01:00 [WRN] Get Account OK
2022-12-20 11:15:31.804 +01:00 [WRN] Get Account OK
2022-12-20 11:17:04.678 +01:00 [WRN] Get Account OK
2022-12-20 11:19:25.575 +01:00 [WRN] Get Account OK
2022-12-20 11:36:34.384 +01:00 [WRN] Get Account OK
2022-12-20 11:37:14.569 +01:00 [WRN] Get Account OK
2022-12-20 11:37:46.065 +01:00 [WRN] Get Account OK
2022-12-20 11:38:26.484 +01:00 [WRN] Get Account OK
2022-12-20 11:38:45.969 +01:00 [WRN] Get Account OK
2022-12-20 11:38:52.317 +01:00 [WRN] Get Account OK
2022-12-20 11:39:14.845 +01:00 [WRN] Get Account OK
2022-12-20 11:40:25.810 +01:00 [WRN] Get Account OK
2022-12-20 11:42:07.723 +01:00 [WRN] Get Account OK
2022-12-20 11:47:49.195 +01:00 [WRN] Get Account OK
2022-12-20 12:19:35.014 +01:00 [WRN] MarginCoin, started!
2022-12-20 12:19:42.415 +01:00 [WRN] Get Account OK
2022-12-20 12:19:46.910 +01:00 [WRN] Get Account OK
2022-12-20 12:19:48.422 +01:00 [WRN] Start trading market...
2022-12-20 14:08:18.632 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:18.632 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:19.349 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:19.963 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:19.963 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:20.579 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:20.579 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:21.554 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:22.101 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:22.101 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:22.648 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:22.648 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:23.222 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:23.768 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:23.768 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:24.879 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:24.879 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:25.511 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:26.107 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:26.107 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:26.719 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:26.719 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:27.336 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:27.914 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:27.914 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:28.664 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:28.664 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:29.238 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:30.513 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:30.513 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:31.059 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:31.059 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:31.701 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:32.251 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:32.251 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:32.867 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:32.867 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:33.441 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:33.994 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:33.994 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:34.580 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:34.580 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:35.176 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:35.833 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:35.833 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:36.413 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:36.414 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:37.070 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:37.675 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:37.675 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:38.294 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:38.294 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:38.887 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:39.518 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:39.518 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:40.103 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:40.103 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:40.748 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:41.339 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:41.339 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:41.889 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:41.889 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:42.468 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:43.007 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:43.008 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:43.551 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:43.552 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:44.734 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:46.038 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:46.038 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:46.686 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:46.687 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:47.305 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:47.920 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:47.920 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:48.529 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:48.529 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:49.804 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:50.347 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:50.347 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:50.990 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:50.991 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:51.698 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:52.250 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:52.250 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:52.904 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:52.904 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:53.487 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:54.044 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:54.044 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:54.600 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:54.601 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:55.287 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:55.835 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:55.835 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:56.377 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:56.377 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:57.503 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:58.056 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:58.056 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:58.636 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:58.636 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:08:59.285 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:59.868 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:08:59.868 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:00.512 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:00.512 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:01.209 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:01.813 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:01.813 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:02.459 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:02.459 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:03.176 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:03.755 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:03.755 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:04.405 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:04.405 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:05.022 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:05.635 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:05.635 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:06.219 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:06.219 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:06.862 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:07.438 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:07.438 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:07.982 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:07.982 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:08.596 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:09.136 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:09.136 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:09.832 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:09.832 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:10.463 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:11.021 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:11.021 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:11.674 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:11.674 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:12.618 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:13.175 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:13.175 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:13.769 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:13.769 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:14.441 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:15.054 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:15.054 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:16.363 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:16.363 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:16.974 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:17.585 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:17.585 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:18.298 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:18.298 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:18.896 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:19.556 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:19.556 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:20.144 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:20.144 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:20.758 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:21.502 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:21.502 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:22.121 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:22.121 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:23.139 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:23.690 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:23.690 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:24.238 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:24.238 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:24.853 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:25.400 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:25.400 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:25.960 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:25.960 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:26.550 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:27.097 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:27.097 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:28.127 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:28.127 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:28.744 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:29.288 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:29.288 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:30.369 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:30.369 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:34.404 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:34.946 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:34.946 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:35.502 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:35.502 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:36.354 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:36.927 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:36.927 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:37.555 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:37.555 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:38.193 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:38.776 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:38.777 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:39.426 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:39.426 +01:00 [WRN] Call BuyMarket TRXUSDT Locked
2022-12-20 14:09:40.013 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
2022-12-20 14:09:40.653 +01:00 [WRN] Call BuyMarket TRXUSDT BadRequest
